review_id	business_id	user_id	stars	text	review_date	cool	funny	useful
eFXqDKIw3U7u6NXqF-BXQA	npfVfumxVAkQNYpY1fSvew	jKL5r5nqyrbKnLYOZBMeKw	3	I was really excited to finally try this place. I should have went there with less expectation so I can rate the place with higher reviews. -  - Luckily we only had to wait 31 min and 31 seconds.  (LOL I actually timed it on my iphone since people were saying we would have to wait an hour) -  - The place is mighty small- one good reason why there is such a long wait besides the place being new and inviting. - Our server Lisa was nice and informative.  I ordered the CHEDDAR CHEESY DOUBLE STEAKBURGER.  $1 more than the regular CHEESE STEAKBURGER.  The only reason it was a dollar more was cuz it was "WISCONSIN CHEDDAR CHEESE"--oooooooh!   - We also ordered some ONION RINGS which was ok.  (the onion rings at my job's cafeteria is sooo much better)  The ranch sauce was weak and the honey/mustard looked like chipotle with thousand island...anyways. - My son's sliders...looked weak but it filled him up and he did like the taste. My mom ordered the MUSHROOM STEAKBURGER and I guess she liked it since she drowned it in the ranch sauce we got with the onion rings. - Our coca-colas were yum and came in a coca-cola glass.  I got the CHERRY COKE, son got VANILLA COKE and moms got the DIET COKE.  - The fries were as small and skinny as the ones at MC Donalds but not as tasty and kinda crispier.   -  - Of course we had to order some shake to go to make the experience complete. By this time it was shift change and Lisa had to leave us.  (So we made sure she got her tip) - The shift change was at 6pm but our next server did not even show up at our table til 6:20pm.  I was feeling bad for the people in line knowing they are starving and waiting for that long-awaited experience to taste the STEAKBURGER. - We finally got our shake order in and had to wait another 10 min.  The guy clearing the table was much more friendlier (I think his name is Jerick) he explained to us that they only had two blenders which can only handle 4 shakes at a time.  - My shake MINT something was delish and yummy.  My son did not really like his which was STRAWBERRY BANANA.   -  - Now my review on the burger:::::It was juicy and tasted good.  The cheddar cheese....umm..I could have been happy with the regular cheese.  I did not add any salt or anything else so I can actually taste the meat.  It did taste fresh and the double burger probably equaled one thick burger.  The bread was nice but the lettuce was just a flimsy leaf they threw on the burger.  It was not greasy (unlike the Johnny Rockets burgers) and I actually finished my burger without grossing out at the end.  The price is great for a sit-down spot.  -  - My advise to newbies: Try it and check it out on off hours.  If there is a long line....well....your choice.  LOL. -  - BONUS:  if you spend $15 you get a free COKE GLASS.  We got two free glasses since we spent $31.  (I should have played thosed numbers since we waited 31min 31seconds and the bill was $31dollars.   -  - *****I hope my review was worth your read********	2011-01-07	0	0	1
rtpNbQzVxbKcauwFvMSKyQ	iXA8Y2bzvZo8MjALfZxrIg	OXWWC30x-1Ee0B6hXLLZfw	4	They gave us the darkest table in the place. But the rita's were flowing and I forgot about it. I had the cuban sandwich. It was great, but I think he lost half of it on the way to the table. It was cut in half. O.K. Who has the rest of my sandwich? Then we went and got a picture taken with the parrots. Woo hoo!	2009-10-13	0	1	0
JpW-A-uSBOGvNy9Co6Y53g	WUZxVr_CaRqEQgzvyeK5tw	KJDymAcoPiW_vuqthGxfpQ	4	This Ikea has an extra large parking spot, so even though you may be a bit of a walk from the door, you can always find a spot.  It's set up like pretty much every other Ikea we have been to.  Second floor is the "show room" area and cafe.  First floor is the "Oh no I'm lost in Ikea boxes for the next two years"  and a check out area...if you can ever get there in the sea of cardboard.   -  - We had the meatballs, which is our standard M.O. when going to Ikea.  They have signs up throughout the store that say that their meatballs are supplied through a U.S. company - which is amusing and we are sure has something to do with the whole horse meat thing overseas.  Makes one wonder how many times the serving staff has been asked that question! -  - Overall the store is clean, organized, and they are making way for a new Garage Organization section!  -  - Overall: A - Nothing all too different from other Ikea locations, but that doesn't mean it's a bad thing!	2013-09-30	1	0	1
9qj006Npiu9CKEakSpNXHA	xNcqwYAUeVOhe3KNC4Xjaw	TdPDImmAXLOjJxJbjObOcg	5	If there is any negative about this place, it is the location.  Situated in an older strip mall, in not really the best location, it does not look like much from the outside.  Once inside, while extremely small, the restaurant exudes character and charm.  We felt like we were in some quaint Japanese restaurant right of of a movie. -  - The food.....   Well, we did the tasting menu for $75, and I must say it was one of the best tasting experiences we have had, and we have had a lot.  Each course with simply fabulous.  While some of the courses were enjoyed more than others, we liked them all, and there is nothing I would not have ordered ala carte.  We chatted with several other guests, as tables are so close, and all their food looked spectacular as well, and everyone seemed to love everything.   -  - Our server could have have been better.  He was a touch slow, but that kind of added to the charm, as he did have quite a few tables.  He took his time with each table, and we appreciated him explaining all the dishes, in great detail.   -  - I would highly recommend anyone who is a foodie, or looking for a foodie experience, to experience Raku.	2014-05-09	2	0	3
j-tNdd45MbSrcQzB3ERSgg	tFU2Js_nbIZOrnKfYJYBBg	PpTVxjqOiEMCIwfyrUpikg	5	One thousand plus reviews later, does Bouchon really need another one? YES! Because it is THAT awesome. Chicken and waffles, croque madame, french toast, raspberry beignets, it was all AWESOME.	2011-01-23	0	0	0
kC9OLjHm3dl1p3Ispb2aAg	tFU2Js_nbIZOrnKfYJYBBg	zmPzZYdZqP9MUfzhn8QTfw	4	Came here on a Sunday afternoon with a party of 5 around noon and were quoted a 40 minute wait and were pleasantly surprised that it only turned into a half an hour. Definitely do-able. The place is super cute and very french bistro like, very authentic to some of the places we ate in Paris. And it was kinda big in size which is necessary for the demand of people that come here. It's kinda tucked away downstairs in the Venetian but there are signs everywhere so you won't get lost. I loved all the cute pictures on the top walls of random french stuff, very adorable for people like me who appreciate pleasant ambiance. -  - Now onto the food, I was kinda worried since I'm more of a lunch, dinner person than a brunch person but the menu was pretty good. I had the special butternut squash soup which was simply delicious and fresh. The happy bread that comes complimentary on the weekend with french butter and strawberry jam left me very happy and super full as we could not stop ourselves. My husband had the omelette du jour which he seemed to enjoy with a side of bacon that I helped myself to as well  which was delicious. We also had the pommes frites which were some of the best I've ever had. I dipped them in mayo and jam, and both were just to die for. I'm dreaming about those pommes frites. Friends had the lox and cream cheese, mussels and other brunch items and everything looked and smelled fabulous. A must go to place in Vegas especially for brunch. The walk from Aria and the wait was well worth it.	2012-11-13	0	0	0
VvCQkmE9oLXFnNY-QJy47A	tn5SXZvWiT-uVsjXLGSrww	gLyekcxmLOoaMTYXKOF-1Q	5	If you love seafood and want to eat it to your hearts content... THIS is the place to go!! Dinner only here, from 330-930pm and it's $40 with your players card and $45 without one. TOTALLY worth it!! Other buffets will usually ONLY have crab legs, and cold ones in fact. Here, you can get cold, warm, and seasoned crab legs! Also, what other buffet will have lobster tails at an all you can eat?!? I seriously had a whole plateful!! They also have the biggest shrimp I have ever seen at a buffet!!  -  - They have all different types of seafood... hot, cold, and in different flavors: american, asian, etc. I tried them all, except the cold. I'll admit, the crab legs were a bit dry... but I loaded up on lobster tail, which I'm sure was more then $40 worth.  -  - I did this place as a last stop on my buffet of buffets gluttony quest... for a $10 add-on, I think this place is way MORE worth it as an add-on compared to the Caesar's buffet add-on cost!  -  - This place totally hit the seafood craving that I was having! I can't believe I have not eaten here in such a long time!! I will definitely be back here!! Service was awesome!! Our waiter was friendly, quick, and cleared our plates/refilled our drinks BEFORE even ever asking!! He was very attentive and our table was always clean... even if we only had one plate! -  - I will be back to conquer this seafood feast again next time!!	2013-11-26	1	0	4
F8FPlm07gKFW9hb72lGS4w	QB1dMlATwesPf6rrJGLQww	KJDymAcoPiW_vuqthGxfpQ	4	We like to head over to this plaza since it's close to our apartment and they have plenty to offer  as far as entertainment, shopping and eating. The parking is a little difficult at times depending on where you are trying to get to, but we always find a spot, even if we have to walk a touch.   -  - They have a movie theater, a variety of shops for most any taste, and restaurants / eateries from burgers to sit-down steak houses or salad bars. -  - Overall: A  - We have killed a few nights hanging out at this place - it's easy enough to do with all the variety and choices! Good options for a dinner / movie date night!	2013-10-23	1	1	2
C-yT4vHNAYWDP-F2vZIPCw	eq6lQI039SBLC6sHm3idGA	Ek_bCqgFtyVT9-ozJhwwwg	5	LOVE LOVE LOVE Secret Pizza, you just never know what you are going to get. Finding this place the first time was tough. Thanks to a fellow Yelper who posted a photo of the hallway lined with record covers. We passed it then saw a glimpse of the hallway. A must stop each and every time we are in Vegas. We have tried many different flavors including pepperoni, cheese, combo, pepperoni mushroom. They are all amazing. Combo is my favorite but i will take whatever they have ready. It feels like being in a secret society of pizza. We smile at fellow pizza eaters and watch as newbies struggle to find it. We have had people stop us and ask "Where did you get the pizza" and just point at the hallway. LOL	2013-09-06	1	0	1
J64xeq31atHU3cwlPBPLPQ	gGeVLZ9j_wAYKbaqgnKSJA	swmOXLh_xENXrpRZ-Qj-dw	4	Cool place, good food, chic decor, and good service. Our waiter was knowledgeable, calm, cool, and collected. We had drinks, dinner, then coffee after-wards and didn't feel rushed at all.  -  - We were here for my friend's bachelorette party so it was the perfect setting! Very Sex and the City for sure :)	2010-03-08	0	0	0
kAe202envhsk1k5VBc2fwg	u2PL3uLmwF2HBldVeouFxA	W7Zlyvl_ZZmgkDbJaYPMMA	5	Even more stars, I really wish I could give this place a billion more!  I went here a second time with a family member this time for a second opinion and the customer service was just as great.  Same amazing furniture and I was ready to throw down thousands of dollars on buying certain things and one of the sales people pointed out a flaw about the couch that she said some people have a problem with and others don't care about.  Seeing this issues I never noticed until she said something I simply couldn't live with it, and my family agreed. -  - The sales lady ended up pointing me towards a much CHEAPER couch, equally comfortable, same beautiful grey color I wanted, but without the buldging flaw.  I was impressed she was showing cheaper products that she said would last years longer.  I'm thinking are you crazy lady, I know you don't work off comission but shouldn't you have sales goals you want to hit. -  - I was impressed by this kind of customer service that I honestly rarely have ever seen.  And I worked retail for many years of my life, I know that the business is usually all about numbers and goals. -  - In the end I didn't get the original couch I wanted, nor did I get the couch she picked out for me.  But I ended up finding a that I loved a million times more and every friend and family member that has seen the couch has been blown away about how beautiful it is.  Very Mad Men, Season 5 looking. -  - I'm so happy with this store I've decided to get my dinning set from here, living room, family room, and a few office items as well.  I haven't seen outdoor patio sets there but if they sold them I know this place is the place I would buy them.	2014-03-25	0	0	0
