x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y
10.0,2.05,10.0,17.0,61.26,120.03,7.0,136.0,13.0,5.1899999999999995,31.0,39.0,10.0,3.0,14.0,3.0,2.01,4.0,13.0,39.0,21.0,76.0,1202.82,378.47,68.71,3.0,2.0,2.0,2.0,3.0,teamEdward
3.0,2.17,2.0,23.0,3.1100000000000003,49.97,25.0,115.0,57.0,43.21,38.0,131.0,6.0,17.0,44.0,3.0,2.13,2.0,91.0,209.0,92.0,338.0,81453.08,1978.57,4527.06,2.07,2.0,2.0,2.0,17.0,teamEdward
2.0,2.5,2.0,4.0,2.0,14.5,11.0,9.0,3.0,7.63,6.0,7.0,2.0,3.0,4.0,3.0,2.14,4.0,4.0,16.0,4.0,21.0,397.48,72.31,23.97,3.0,4.0,4.0,4.0,3.0,teamEdward
2.0,2.29,2.0,2.0,2.0,21.99,10.0,11.0,8.0,6.0,8.0,8.0,3.0,4.0,8.0,3.0,2.22,2.0,9.0,17.0,9.0,23.0,321.82,81.95,19.77,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.6,2.0,2.0,2.0,6.61,11.0,8.0,13.0,15.5,4.0,8.0,3.0,5.0,12.0,3.0,2.5,3.0,7.0,14.0,7.0,20.0,842.64,64.27000000000001,48.7,2.33,2.0,2.0,2.0,4.0,teamEdward
8.0,2.25,44.0,15.0,90.89,18.21,13.0,71.0,11.0,13.0,10.0,18.0,2.0,5.0,10.0,3.0,2.04,4.0,8.0,28.0,14.0,44.0,1964.54,180.41,111.03,2.33,6.0,4.0,6.0,3.0,teamEdward
2.0,2.25,2.0,3.0,2.0,12.3,8.0,9.0,4.0,6.0,5.0,6.0,3.0,3.0,5.0,3.0,2.14,3.0,6.0,11.0,6.0,15.0,166.84,43.21,11.16,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.2,2.0,2.0,2.0,36.06,8.0,9.0,7.0,5.0,13.0,13.0,6.0,3.0,8.0,3.0,2.14,3.0,7.0,16.0,7.0,27.0,308.56,104.19,19.03,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.25,2.0,2.0,2.0,18.5,6.0,8.0,3.0,6.0,6.0,10.0,2.0,3.0,4.0,3.0,2.17,5.0,6.0,16.0,6.0,24.0,266.0,68.0,16.67,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,12.0,8.0,2.0,2.0,2.0,2.0,4.0,8.0,3.0,2.2,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,3.0,teamEdward
8.0,2.2,12.0,23.0,28.67,26.34,24.0,85.0,41.0,48.75,22.0,87.0,5.0,12.0,33.0,5.0,2.12,2.0,46.0,128.0,52.0,213.0,53193.17,1139.78,2957.06,2.3,18.0,4.0,16.0,7.0,teamEdward
2.0,2.33,2.0,2.0,2.0,19.27,7.0,7.0,3.0,4.5,7.0,7.0,2.0,3.0,4.0,3.0,2.2,2.0,5.0,10.0,5.0,15.0,109.96,45.19,8.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.4,2.0,3.0,2.0,23.62,15.0,19.0,18.0,15.0,10.0,18.0,5.0,6.0,16.0,3.0,2.24,2.0,12.0,50.0,12.0,66.0,3656.41,283.11,205.02,2.25,2.0,2.0,2.0,5.0,teamEdward
2.0,2.18,2.0,3.0,2.0,20.29,10.0,15.0,10.0,9.0,10.0,16.0,3.0,4.0,10.0,3.0,2.15,3.0,13.0,20.0,13.0,34.0,898.0,130.0,51.78,2.5,2.0,2.0,2.0,4.0,teamEdward
2.0,2.14,32.0,8.0,70.18,18.16,12.0,54.0,9.0,14.14,9.0,19.0,4.0,4.0,9.0,3.0,2.04,3.0,16.0,33.0,16.0,50.0,2384.41,198.2,134.36,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.2,2.0,3.0,2.0,22.81,13.0,14.0,12.0,11.0,13.0,20.0,6.0,4.0,12.0,3.0,2.17,4.0,12.0,26.0,12.0,44.0,1687.67,189.3,95.65,2.5,2.0,2.0,2.0,4.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
4.0,2.15,9.0,8.0,28.47,23.41,13.0,44.0,19.0,22.0,13.0,42.0,4.0,6.0,17.0,3.0,2.1,2.0,27.0,58.0,29.0,98.0,8564.11,430.11,477.67,2.25,2.0,2.0,2.0,4.0,teamEdward
2.0,2.25,15.0,15.0,78.47,10.72,8.0,33.0,4.0,6.0,5.0,6.0,3.0,3.0,5.0,3.0,2.03,2.0,6.0,9.0,6.0,13.0,141.48,36.87,9.75,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.17,2.0,3.0,2.0,10.31,13.0,10.0,3.0,9.33,5.0,6.0,2.0,3.0,4.0,3.0,2.13,3.0,8.0,14.0,8.0,18.0,448.73,62.92,26.82,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.22,2.0,2.0,2.0,31.95,8.0,13.0,10.0,5.0,11.0,11.0,4.0,4.0,10.0,3.0,2.18,2.0,11.0,16.0,11.0,25.0,271.58,91.86,16.98,2.5,4.0,4.0,4.0,4.0,teamEdward
2.0,2.2,2.0,2.0,2.0,18.8,11.0,14.0,8.0,8.43,9.0,12.0,3.0,4.0,8.0,3.0,2.17,3.0,12.0,19.0,12.0,29.0,696.29,110.0,40.57,2.5,4.0,4.0,4.0,4.0,teamEdward
2.0,2.07,8.0,4.0,32.0,43.04,9.0,26.0,12.0,8.42,14.0,24.0,5.0,3.0,13.0,3.0,2.04,2.0,16.0,42.0,16.0,64.0,1691.97,265.37,95.89,3.0,2.0,2.0,2.0,3.0,teamEdward
7.0,2.3,4.0,6.0,60.33,15.59,15.0,20.0,13.0,18.25,8.0,17.0,3.0,5.0,12.0,3.0,2.17,3.0,7.0,39.0,12.0,54.0,3591.5,222.89,201.42,2.33,6.0,4.0,6.0,4.0,teamEdward
2.0,2.18,3.0,8.0,10.33,14.55,9.0,22.0,9.0,16.0,7.0,22.0,2.0,4.0,9.0,3.0,2.1,2.0,13.0,31.0,13.0,51.0,2461.28,177.66,138.63,2.5,4.0,4.0,4.0,3.0,teamEdward
3.0,2.15,22.0,12.0,54.5,39.98,13.0,54.0,21.0,12.17,22.0,39.0,8.0,5.0,20.0,3.0,2.06,2.0,21.0,43.0,22.0,80.0,3933.9,388.43,220.44,2.33,6.0,4.0,6.0,3.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,86.0,13.0,2.0,2.0,2.0,5.0,4.0,13.0,3.0,2.02,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.25,2.0,3.0,2.0,15.95,7.0,9.0,4.0,4.5,6.0,6.0,3.0,3.0,5.0,3.0,2.14,3.0,6.0,9.0,6.0,13.0,89.17,36.87,6.84,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.2,2.0,3.0,2.0,30.29,19.0,19.0,11.0,28.03,18.0,51.0,3.0,5.0,10.0,5.0,2.18,3.0,17.0,99.0,17.0,148.0,19173.54,738.48,1067.09,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.17,9.0,3.0,38.84,48.75,16.0,24.0,7.0,22.39,25.0,69.0,2.0,4.0,7.0,3.0,2.09,2.0,14.0,118.0,14.0,185.0,19441.64,955.33,1081.98,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.11,2.0,7.0,2.0,30.28,9.0,20.0,5.0,7.25,10.0,14.0,4.0,3.0,6.0,3.0,2.06,5.0,11.0,28.0,11.0,40.0,781.42,150.46,45.3,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.5,2.0,2.0,2.0,11.83,6.0,6.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,2.25,3.0,4.0,6.0,4.0,9.0,41.3,21.65,4.18,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.67,2.0,3.0,2.0,16.4,12.0,8.0,7.0,9.5,8.0,11.0,2.0,4.0,7.0,3.0,2.33,2.0,5.0,20.0,5.0,29.0,812.0,110.0,47.0,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.36,2.0,2.0,2.0,36.83,21.0,40.0,42.0,21.0,18.0,34.0,8.0,15.0,31.0,14.0,2.34,2.0,38.0,99.0,38.0,131.0,12573.87,663.68,700.44,2.92,2.0,2.0,2.0,8.0,teamEdward
4.0,2.29,2.0,31.0,4.63,62.7,35.0,109.0,51.0,23.77,49.0,64.0,22.0,24.0,31.0,3.0,2.21,2.0,76.0,149.0,78.0,211.0,28760.99,1323.28,1599.72,2.05,2.0,2.0,2.0,24.0,teamEdward
2.0,2.4699999999999998,3.0,3.0,8.25,24.0,22.0,20.0,27.0,24.11,21.0,44.0,4.0,9.0,22.0,3.0,2.39,5.0,17.0,52.0,17.0,94.0,10750.84,488.26,599.16,2.14,2.0,2.0,2.0,5.0,teamEdward
20.0,2.13,3.0,6.0,81.17,24.16,17.0,32.0,14.0,16.380000000000003,14.0,25.0,4.0,5.0,13.0,3.0,2.1,3.0,7.0,46.0,25.0,69.0,4581.55,320.58,256.41999999999996,2.33,6.0,4.0,6.0,4.0,teamEdward
2.0,2.1,7.0,11.0,35.33,21.88,12.0,28.0,6.0,13.11,11.0,22.0,5.0,3.0,7.0,3.0,2.04,3.0,12.0,34.0,12.0,54.0,2456.36,222.89,138.35,3.0,2.0,2.0,2.0,3.0,teamEdward
5.0,2.11,27.0,18.0,65.64,20.96,17.0,63.0,9.0,15.64,13.0,22.0,4.0,4.0,9.0,3.0,2.03,4.0,18.0,37.0,21.0,57.0,3527.33,260.51,197.85,2.5,4.0,4.0,4.0,4.0,teamEdward
2.0,2.17,2.0,2.0,2.0,17.86,9.0,10.0,4.0,5.5,8.0,8.0,3.0,3.0,5.0,3.0,2.13,3.0,8.0,11.0,8.0,17.0,196.27,57.51,12.79,3.0,2.0,2.0,2.0,3.0,teamEdward
6.0,2.19,7.0,9.0,12.0,43.54,38.0,101.0,59.0,55.56,43.0,124.0,13.0,18.0,45.0,10.0,2.16,3.0,83.0,235.0,87.0,357.0,119159.6,2226.71,6621.87,2.5,17.0,4.0,14.0,14.0,teamEdward
3.0,2.38,3.0,6.0,11.09,18.63,19.0,29.0,34.0,25.38,14.0,35.0,3.0,10.0,28.0,6.0,2.3,3.0,22.0,49.0,23.0,82.0,9086.42,390.64,506.69,2.5,2.0,2.0,2.0,4.0,teamEdward
6.0,2.17,29.0,20.0,64.0,28.4,20.0,71.0,14.0,23.18,19.0,42.0,3.0,6.0,12.0,5.0,2.06,4.0,21.0,71.0,25.0,111.0,11841.59,561.09,659.76,2.75,7.0,4.0,6.0,4.0,teamEdward
2.0,2.3,2.0,3.0,2.0,24.3,17.0,14.0,12.0,13.0,17.0,24.0,5.0,5.0,11.0,5.0,2.25,3.0,12.0,30.0,12.0,52.0,2700.79,247.34,151.93,3.0,2.0,2.0,2.0,4.0,teamEdward
2.0,2.14,8.0,9.0,32.0,32.11,15.0,31.0,10.0,11.1,17.0,23.0,4.0,4.0,10.0,3.0,2.07,2.0,16.0,38.0,16.0,59.0,2495.57,276.02,140.53,2.5,4.0,4.0,4.0,4.0,teamEdward
2.0,2.3,2.0,3.0,2.0,14.81,11.0,14.0,14.0,12.93,9.0,19.0,2.0,5.0,13.0,3.0,2.25,3.0,12.0,20.0,12.0,37.0,1532.0,142.0,87.0,2.33,2.0,2.0,2.0,3.0,teamEdward
2.0,2.38,12.0,6.0,57.56,21.97,9.0,26.0,13.0,8.61,11.0,19.0,2.0,5.0,12.0,3.0,2.13,2.0,10.0,18.0,10.0,35.0,874.67,134.0,50.48,2.33,2.0,2.0,2.0,3.0,teamEdward
2.0,2.33,2.0,3.0,2.0,32.32,16.0,19.0,23.0,13.33,23.0,36.0,5.0,7.0,20.0,3.0,2.29,2.0,17.0,35.0,17.0,69.0,3896.84,345.66,218.38,2.2,2.0,2.0,2.0,6.0,teamEdward
2.0,2.29,2.0,5.0,2.0,14.33,10.0,14.0,8.0,9.2,7.0,11.0,2.0,4.0,8.0,3.0,2.17,2.0,9.0,17.0,9.0,26.0,641.44,90.81,37.52,2.5,4.0,4.0,4.0,3.0,teamEdward
5.0,2.31,3.0,3.0,25.53,11.46,15.0,22.0,18.0,33.42,8.0,31.0,3.0,7.0,15.0,3.0,2.25,2.0,15.0,43.0,18.0,72.0,9343.9,299.35,520.99,2.2,10.0,4.0,10.0,4.0,teamEdward
2.0,2.5,2.0,3.0,2.0,24.95,13.0,21.0,28.0,16.439999999999998,10.0,23.0,6.0,8.0,24.0,3.0,2.32,2.0,14.0,59.0,14.0,80.0,4785.7,333.34,267.76,2.17,2.0,2.0,2.0,7.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,29.0,34.0,2.0,2.0,2.0,3.0,10.0,28.0,6.0,2.3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,4.0,teamEdward
6.0,2.21,18.0,13.0,52.0,27.05,15.0,55.0,22.0,15.43,17.0,33.0,5.0,7.0,19.0,5.0,2.09,3.0,22.0,41.0,26.0,72.0,4522.52,338.51,253.14,2.6,10.0,4.0,10.0,4.0,teamEdward
2.0,2.2,2.0,6.0,2.0,16.630000000000003,14.0,18.0,9.0,11.75,10.0,15.0,3.0,4.0,9.0,3.0,2.13,3.0,12.0,22.0,12.0,35.0,1392.58,144.62,79.25,2.5,4.0,4.0,4.0,3.0,teamEdward
8.0,2.1,4.0,22.0,68.67,34.9,7.0,65.0,7.0,4.779999999999999,11.0,12.0,6.0,3.0,8.0,3.0,2.02,3.0,6.0,16.0,12.0,26.0,255.82,93.38,16.1,3.0,2.0,2.0,2.0,3.0,teamEdward
3.0,2.31,4.0,5.0,22.0,18.48,17.0,22.0,18.0,20.75,14.0,32.0,4.0,6.0,16.0,3.0,2.2,2.0,14.0,37.0,15.0,67.0,5797.02,311.07,323.95,2.25,8.0,4.0,8.0,4.0,teamEdward
2.0,2.5,2.0,3.0,2.0,16.27,13.0,17.0,18.0,16.3,7.0,15.0,3.0,6.0,16.0,3.0,2.27,2.0,10.0,40.0,10.0,53.0,2919.2,206.0,164.07,2.25,2.0,2.0,2.0,5.0,teamEdward
2.0,3.0,3.0,2.0,52.0,2.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.25,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.33,2.0,5.0,2.0,11.05,6.0,10.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,2.13,2.0,5.0,7.0,5.0,9.0,38.19,20.09,4.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.45,13.0,10.0,17.07,48.13,32.0,84.0,110.0,46.69,50.0,145.0,15.0,30.0,84.0,24.0,2.34,4.0,64.0,187.0,64.0,330.0,92130.28,2063.61,5120.24,2.79,2.0,2.0,2.0,19.0,teamEdward
2.0,2.5,2.0,3.0,2.0,9.75,6.0,7.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,2.2,2.0,4.0,6.0,4.0,8.0,33.019999999999996,17.509999999999998,3.7199999999999998,3.0,2.0,2.0,2.0,3.0,teamEdward
3.0,2.38,3.0,2.0,24.22,17.560000000000002,11.0,13.0,12.0,11.0,9.0,16.0,3.0,5.0,11.0,3.0,2.27,2.0,9.0,23.0,10.0,37.0,1262.0,142.0,72.0,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,2.5,2.0,4.0,2.0,18.85,13.0,34.0,58.0,43.25,8.0,47.0,4.0,14.0,48.0,3.0,2.38,2.0,26.0,127.0,26.0,172.0,28665.33,696.87,1594.41,2.08,2.0,2.0,2.0,13.0,teamEdward
5.0,2.17,9.0,17.0,34.25,23.19,13.0,52.0,16.0,16.3,12.0,28.0,2.0,6.0,14.0,3.0,2.08,4.0,23.0,45.0,26.0,71.0,4335.9,305.07,242.77,2.25,8.0,4.0,8.0,3.0,teamEdward
2.0,2.13,6.0,11.0,35.33,38.53,8.0,25.0,7.0,6.36,13.0,18.0,6.0,3.0,8.0,3.0,2.04,2.0,10.0,25.0,10.0,41.0,697.61,161.41,40.65,3.0,2.0,2.0,2.0,3.0,teamEdward
7.0,2.15,38.0,16.0,39.61,40.68,26.0,127.0,42.0,44.21,31.0,104.0,5.0,13.0,33.0,7.0,2.09,3.0,70.0,185.0,75.0,287.0,68902.96,1634.46,3829.83,2.45,20.0,4.0,18.0,7.0,teamEdward
2.0,2.29,2.0,5.0,2.0,18.65,9.0,14.0,8.0,11.33,8.0,18.0,3.0,4.0,8.0,3.0,2.17,5.0,9.0,28.0,9.0,44.0,1452.57,157.42,82.59,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.15,3.0,9.0,9.14,24.09,12.0,25.0,10.0,11.55,13.0,23.0,4.0,4.0,10.0,3.0,2.09,2.0,15.0,29.0,15.0,50.0,2014.48,212.83,113.8,2.5,4.0,4.0,4.0,3.0,teamEdward
4.0,2.21,2.0,4.0,7.13,36.99,22.0,44.0,35.0,23.11,29.0,59.0,10.0,10.0,29.0,7.0,2.19,3.0,39.0,78.0,41.0,135.0,15598.05,740.76,868.45,2.63,2.0,2.0,2.0,10.0,teamEdward
4.0,2.21,27.0,26.0,47.76,27.63,24.0,94.0,33.0,33.35,22.0,59.0,9.0,9.0,28.0,5.0,2.08,2.0,34.0,94.0,36.0,151.0,25190.32,805.46,1401.35,2.43,13.0,4.0,12.0,8.0,teamEdward
2.0,2.25,2.0,3.0,2.0,10.13,6.0,9.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.14,2.0,6.0,8.0,6.0,9.0,34.5,18.25,3.81,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.8,2.0,4.0,2.0,9.17,11.0,11.0,15.0,14.0,5.0,10.0,2.0,6.0,13.0,6.0,2.44,4.0,7.0,18.0,7.0,26.0,1034.47,88.04,59.36,3.0,2.0,2.0,2.0,3.0,teamEdward
5.0,2.24,4.0,26.0,8.940000000000001,44.41,34.0,100.0,50.0,36.11,40.0,83.0,11.0,19.0,35.0,6.0,2.17,2.0,69.0,157.0,72.0,238.0,49335.63,1448.51,2742.76,2.24,6.0,6.0,4.0,14.0,teamEdward
3.0,2.27,15.0,15.0,52.0,23.38,12.0,44.0,16.0,11.5,12.0,21.0,6.0,6.0,14.0,3.0,2.1,4.0,16.0,30.0,17.0,49.0,1931.74,205.13,109.21,2.25,8.0,4.0,8.0,6.0,teamEdward
2.0,2.23,5.0,17.0,20.75,37.25,17.0,35.0,18.0,15.42,21.0,36.0,6.0,5.0,17.0,3.0,2.09,2.0,15.0,61.0,15.0,95.0,6351.96,475.13,354.78,2.33,5.0,5.0,4.0,5.0,teamEdward
2.0,2.42,3.0,13.0,9.690000000000001,35.86,16.0,28.0,23.0,13.67,20.0,32.0,5.0,7.0,20.0,3.0,2.19,3.0,14.0,51.0,14.0,81.0,4610.33,397.0,258.01,2.2,10.0,4.0,10.0,3.0,teamEdward
3.0,2.19,8.0,15.0,33.82,34.92,15.0,39.0,16.0,12.73,22.0,35.0,7.0,5.0,15.0,3.0,2.08,2.0,17.0,39.0,18.0,72.0,3789.08,355.11,212.39,2.33,6.0,4.0,6.0,4.0,teamEdward
2.0,2.4,2.0,5.0,2.0,46.13,18.0,57.0,38.0,18.55,31.0,62.0,10.0,10.0,32.0,7.0,2.15,2.0,22.0,75.0,22.0,135.0,12091.65,732.42,673.65,2.63,2.0,2.0,2.0,8.0,teamEdward
2.0,2.5,2.0,2.0,2.0,11.06,9.0,6.0,3.0,5.5,4.0,4.0,2.0,3.0,4.0,3.0,2.25,3.0,4.0,10.0,4.0,12.0,112.95,33.7,8.16,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.36,2.0,3.0,2.0,22.24,16.0,30.0,36.0,30.5,16.0,59.0,2.0,10.0,30.0,5.0,2.29,6.0,24.0,65.0,24.0,122.0,16443.15,578.88,915.4,2.38,16.0,4.0,16.0,3.0,teamEdward
2.0,2.5,2.0,6.0,2.0,19.88,18.0,24.0,24.0,20.4,12.0,25.0,5.0,8.0,20.0,8.0,2.27,2.0,14.0,49.0,14.0,72.0,6056.17,331.03,338.34,3.0,11.0,4.0,10.0,5.0,teamEdward
2.0,2.13,2.0,3.0,2.0,14.15,15.0,13.0,4.0,18.71,9.0,20.0,3.0,3.0,5.0,3.0,2.09,3.0,10.0,31.0,10.0,49.0,3397.18,205.13,190.62,3.0,2.0,2.0,2.0,3.0,teamEdward
11.0,2.15,72.0,39.0,65.2,31.04,24.0,165.0,37.0,43.61,25.0,89.0,5.0,10.0,31.0,3.0,2.05,2.0,48.0,135.0,57.0,222.0,50273.95,1210.21,2794.89,2.13,15.0,4.0,14.0,8.0,teamEdward
2.0,2.33,2.0,6.0,2.0,13.53,11.0,14.0,9.0,12.5,8.0,16.0,2.0,4.0,9.0,3.0,2.17,2.0,8.0,19.0,8.0,33.0,1273.69,123.11,72.65,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.4,3.0,6.0,11.09,22.28,19.0,21.0,15.0,18.29,14.0,25.0,4.0,6.0,13.0,5.0,2.21,2.0,12.0,47.0,12.0,70.0,5383.83,332.34,300.99,2.75,2.0,2.0,2.0,4.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,9.0,8.0,2.0,2.0,2.0,3.0,4.0,8.0,3.0,2.29,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,3.0,2.0,2.0,2.0,25.57,10.0,10.0,21.0,9.11,11.0,18.0,2.0,9.0,16.0,9.0,2.88,3.0,9.0,27.0,9.0,43.0,1193.72,169.59,68.21,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.2,2.0,4.0,2.0,20.32,8.0,11.0,3.0,6.5,8.0,11.0,2.0,3.0,4.0,3.0,2.11,2.0,7.0,16.0,7.0,25.0,373.04,84.45,22.61,3.0,2.0,2.0,2.0,3.0,teamEdward
5.0,2.14,3.0,7.0,19.39,18.3,17.0,32.0,12.0,25.33,11.0,30.0,2.0,5.0,11.0,3.0,2.1,3.0,21.0,57.0,24.0,85.0,8881.54,382.55,495.31,2.33,6.0,4.0,6.0,3.0,teamEdward
2.0,2.04,2.0,14.0,2.0,27.46,17.0,48.0,64.0,34.5,14.0,54.0,7.0,3.0,53.0,3.0,2.02,2.0,30.0,124.0,30.0,176.0,26890.89,829.35,1495.83,3.0,26.0,4.0,26.0,3.0,teamEdward
2.0,2.1,2.0,7.0,2.0,24.5,11.0,19.0,4.0,10.36,9.0,15.0,3.0,3.0,5.0,3.0,2.06,3.0,12.0,36.0,12.0,49.0,1573.14,190.0,89.29,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.29,3.0,3.0,14.5,17.92,13.0,12.0,9.0,8.29,9.0,10.0,4.0,4.0,9.0,3.0,2.2,3.0,9.0,18.0,9.0,26.0,631.06,102.08,36.95,2.5,2.0,2.0,2.0,4.0,teamEdward
4.0,2.45,2.0,4.0,12.0,26.69,15.0,30.0,39.0,22.15,12.0,33.0,6.0,11.0,32.0,11.0,2.32,2.0,20.0,81.0,22.0,112.0,10028.48,499.59,559.03,3.0,2.0,2.0,2.0,8.0,teamEdward
3.0,2.07,3.0,8.0,15.33,21.86,11.0,25.0,14.0,23.0,11.0,44.0,4.0,3.0,14.0,3.0,2.04,2.0,15.0,60.0,16.0,102.0,8758.84,418.99,488.49,3.0,4.0,4.0,4.0,3.0,teamEdward
2.0,2.17,2.0,2.0,2.0,24.59,7.0,9.0,6.0,4.859999999999999,9.0,10.0,5.0,3.0,7.0,3.0,2.14,4.0,8.0,12.0,8.0,20.0,186.37,66.53,12.24,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.2,2.0,2.0,2.0,10.51,10.0,9.0,4.0,10.0,6.0,10.0,3.0,3.0,5.0,3.0,2.14,3.0,7.0,13.0,7.0,21.0,546.91,70.11,32.269999999999996,3.0,2.0,2.0,2.0,3.0,teamEdward
8.0,2.1,18.0,13.0,48.81,29.85,15.0,62.0,22.0,19.97,19.0,49.0,6.0,5.0,21.0,3.0,2.05,2.0,27.0,57.0,33.0,104.0,8996.33,502.5,501.69,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,2.13,23.0,12.0,74.41,50.13,9.0,43.0,10.0,8.3,17.0,29.0,3.0,3.0,11.0,3.0,2.02,3.0,10.0,43.0,10.0,70.0,1912.42,305.24,108.13,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.07,8.0,10.0,30.57,8.55,6.0,32.0,3.0,30.0,4.0,30.0,2.0,3.0,4.0,3.0,2.03,2.0,17.0,45.0,17.0,73.0,5140.91,185.53,287.49,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.31,2.0,5.0,2.0,15.35,23.0,19.0,16.0,31.59,13.0,33.0,4.0,6.0,14.0,3.0,2.24,5.0,15.0,50.0,15.0,81.0,11690.41,397.0,651.36,2.25,2.0,2.0,2.0,5.0,teamEdward
2.0,2.5,2.0,2.0,2.0,12.58,11.0,8.0,7.0,7.4,7.0,8.0,3.0,4.0,7.0,3.0,2.33,2.0,6.0,11.0,6.0,17.0,310.4,59.11,19.13,2.5,5.0,5.0,4.0,4.0,teamEdward
21.0,2.15,7.0,20.0,42.68,20.0,22.0,83.0,26.0,126.37,18.0,201.0,3.0,10.0,20.0,3.0,2.1,4.0,37.0,236.0,56.0,435.0,278425.08,2240.58,15469.95,2.13,8.0,4.0,8.0,7.0,teamEdward
2.0,2.5,2.0,6.0,2.0,13.62,11.0,14.0,12.0,11.75,8.0,15.0,3.0,5.0,11.0,3.0,2.25,2.0,8.0,18.0,8.0,31.0,1106.67,115.3,63.37,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,2.5,2.0,6.0,2.0,24.9,13.0,22.0,23.0,13.69,10.0,19.0,6.0,7.0,20.0,3.0,2.25,2.0,12.0,48.0,12.0,65.0,3129.8,269.62,175.77,2.2,10.0,4.0,10.0,6.0,teamEdward
3.0,2.21,8.0,28.0,7.69,55.9,37.0,153.0,76.0,44.21,53.0,125.0,21.0,27.0,53.0,10.0,2.17,3.0,118.0,233.0,119.0,356.0,96016.07,2276.9,5336.11,2.32,18.0,4.0,18.0,27.0,teamEdward
2.0,2.11,52.0,17.0,42.65,136.45,11.0,142.0,43.0,9.83,48.0,82.0,14.0,10.0,37.0,3.0,2.06,3.0,75.0,104.0,75.0,184.0,8236.67,1054.21,459.48,2.13,16.0,4.0,16.0,8.0,teamEdward
2.0,2.1,5.0,7.0,25.08,24.45,8.0,22.0,5.0,6.29,9.0,12.0,4.0,3.0,6.0,3.0,2.05,2.0,12.0,18.0,12.0,28.0,414.33,98.21,24.91,3.0,2.0,2.0,2.0,3.0,teamEdward
5.0,2.23,21.0,16.0,46.9,14.36,23.0,67.0,31.0,46.1,12.0,44.0,5.0,9.0,26.0,7.0,2.11,2.0,29.0,70.0,32.0,112.0,24034.81,546.96,1337.16,2.71,14.0,4.0,14.0,6.0,teamEdward
